age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
46,9,0,0,0.0,0.0,37,0
61,13,1,1,0.0,0.0,20,0
22,11,1,1,0.0,0.0,40,0
55,9,1,1,0.0,0.0,56,0
42,13,1,0,0.0,0.0,30,0
24,10,1,1,0.0,0.0,25,0
28,9,1,1,0.0,0.0,50,0
24,13,1,0,0.0,0.0,60,0
41,10,0,1,0.0,0.0,40,0
46,14,1,0,0.0,0.0,24,0
35,13,1,1,0.0,0.0,40,0
28,13,1,0,0.0,0.0,38,0
51,9,1,0,0.0,0.0,40,0
18,9,1,1,0.0,0.0,35,0
36,9,1,0,0.0,0.0,40,0
37,9,1,1,0.0,0.0,30,1
45,15,1,1,0.0,0.0,60,1
43,9,0,1,0.0,0.0,40,0
58,7,1,1,0.0,0.0,40,0
62,10,0,1,0.0,0.0,25,0
41,13,0,1,0.0,0.0,40,1
49,3,1,1,0.0,0.0,40,0
28,13,1,1,0.0,2577.0,55,0
35,8,0,0,0.0,0.0,20,0
33,7,1,1,0.0,0.0,40,0
38,13,1,1,0.0,0.0,45,0
39,9,1,1,0.0,0.0,65,1
28,13,1,1,4639.0,0.0,40,0
19,7,1,1,0.0,0.0,40,0
33,15,1,1,0.0,0.0,50,0
45,9,1,1,0.0,0.0,40,0
52,4,1,0,0.0,0.0,45,0
56,9,1,1,0.0,0.0,40,0
68,13,1,1,0.0,0.0,40,1
45,7,1,0,0.0,0.0,40,0
29,13,1,0,3453.0,0.0,40,0
48,14,1,0,0.0,0.0,23,0
18,9,1,1,0.0,0.0,40,0
46,3,1,1,3918.0,0.0,40,0
42,12,1,1,0.0,0.0,40,0
35,12,0,1,0.0,0.0,40,0
29,11,1,0,0.0,0.0,40,0
42,13,1,1,0.0,1826.0,55,0
19,10,0,1,0.0,0.0,10,0
54,9,0,0,7398.0,0.0,40,0
62,13,0,1,0.0,0.0,16,1
29,10,1,0,0.0,0.0,40,0
29,12,1,0,0.0,0.0,40,0
18,9,1,0,0.0,0.0,15,0
46,9,1,1,0.0,0.0,40,0
34,2,1,1,0.0,0.0,72,0
29,13,1,1,0.0,2435.0,55,0
50,15,1,1,0.0,0.0,40,1
25,10,1,0,14399.0,0.0,40,1
42,9,0,1,0.0,0.0,50,1
33,9,1,1,0.0,0.0,40,0
41,9,1,1,7205.0,0.0,40,0
18,8,1,0,0.0,0.0,15,0
38,10,1,1,0.0,0.0,45,0
30,7,1,1,0.0,0.0,50,0
66,9,1,1,0.0,0.0,35,0
32,13,0,0,0.0,0.0,40,0
30,12,0,0,0.0,0.0,45,0
39,10,1,0,0.0,0.0,40,0
37,11,1,1,0.0,0.0,55,0
46,13,1,1,0.0,0.0,40,1
47,8,1,0,0.0,0.0,30,0
55,13,1,1,14399.0,0.0,50,1
50,11,1,1,0.0,0.0,40,0
51,15,1,1,5998.0,0.0,40,0
42,11,1,1,0.0,0.0,40,0
53,10,1,0,0.0,0.0,90,0
22,9,1,1,0.0,0.0,65,0
21,10,1,1,0.0,0.0,20,0
60,9,1,0,0.0,0.0,40,0
56,9,1,1,0.0,0.0,40,0
24,11,1,0,0.0,0.0,30,0
39,10,1,0,0.0,0.0,38,0
53,9,0,0,0.0,0.0,40,0
29,13,0,1,0.0,0.0,55,0
22,13,1,1,0.0,0.0,40,0
24,12,0,0,0.0,0.0,24,0
44,10,1,0,0.0,0.0,40,0
44,14,1,0,0.0,0.0,40,0
58,16,1,1,99997.0,0.0,65,1
31,13,1,0,0.0,0.0,40,0
22,10,1,0,0.0,0.0,40,0
44,13,1,1,0.0,0.0,40,1
46,9,0,0,0.0,0.0,40,0
22,9,1,1,0.0,0.0,40,0
51,9,1,1,0.0,0.0,60,0
36,13,0,0,0.0,0.0,40,0
40,12,1,0,0.0,0.0,40,0
38,11,1,0,0.0,0.0,16,0
18,7,1,0,0.0,0.0,40,0
61,9,1,1,0.0,0.0,40,0
35,12,1,1,0.0,0.0,40,0
42,12,1,0,0.0,0.0,27,0
30,10,1,0,2896.0,0.0,40,0
31,9,1,1,0.0,0.0,40,0
27,9,1,1,0.0,0.0,50,0
56,3,1,1,2421.0,0.0,40,0
35,13,1,1,0.0,0.0,60,0
41,13,1,1,0.0,0.0,40,1
55,14,1,0,0.0,0.0,50,1
20,10,1,0,0.0,0.0,14,0
47,10,1,0,0.0,1990.0,40,0
44,14,0,0,3993.0,0.0,40,0
51,13,1,0,0.0,0.0,40,1
47,13,1,0,12633.0,0.0,50,0
26,9,1,1,0.0,0.0,40,0
31,14,0,0,6323.0,0.0,40,0
26,13,1,1,0.0,0.0,40,0
44,13,0,0,0.0,0.0,40,0
39,9,1,1,0.0,0.0,40,0
31,11,1,0,0.0,0.0,24,0
30,16,1,1,0.0,0.0,40,0
35,9,1,0,0.0,0.0,16,0
39,8,1,1,0.0,0.0,40,0
48,9,0,0,0.0,0.0,40,0
31,13,1,1,0.0,0.0,52,1
67,6,1,1,8408.0,0.0,40,0
48,10,1,0,6538.0,0.0,38,0
38,10,1,0,0.0,0.0,34,0
36,9,1,0,0.0,0.0,50,0
49,9,1,0,0.0,0.0,46,0
20,5,1,1,0.0,0.0,40,0
31,9,1,0,0.0,0.0,36,0
76,12,1,0,0.0,1466.0,20,0
42,13,1,1,0.0,0.0,50,1
35,13,1,1,6538.0,0.0,48,0
23,10,1,1,0.0,0.0,40,0
40,9,1,0,0.0,0.0,40,0
39,10,1,1,0.0,0.0,45,0
28,13,1,1,0.0,0.0,35,0
61,14,1,0,7398.0,0.0,45,0
35,13,1,1,0.0,0.0,50,0
34,9,1,1,4475.0,0.0,40,0
37,13,1,0,0.0,0.0,40,0
58,11,1,1,0.0,0.0,40,0
17,6,1,0,0.0,0.0,12,0
39,10,1,0,0.0,0.0,40,0
49,9,0,0,0.0,0.0,40,0
44,12,1,1,0.0,0.0,60,1
51,9,1,0,0.0,0.0,23,0
49,12,1,1,0.0,0.0,40,0
54,11,1,1,0.0,0.0,40,0
31,13,1,0,0.0,0.0,45,0
53,14,0,0,0.0,0.0,50,0
18,10,0,0,0.0,0.0,25,0
31,9,1,1,0.0,0.0,45,0
52,9,1,1,0.0,0.0,40,0
30,9,1,0,0.0,0.0,44,0
48,13,1,0,0.0,0.0,35,0
59,4,1,1,3389.0,0.0,40,0
43,13,1,0,5036.0,0.0,10,1
48,7,1,1,0.0,0.0,40,0
39,14,1,1,0.0,0.0,70,0
19,9,1,1,0.0,0.0,40,0
42,9,1,1,6538.0,0.0,40,0
60,10,1,1,0.0,0.0,50,1
50,10,1,0,0.0,0.0,40,0
37,13,1,1,0.0,0.0,50,1
50,14,1,0,0.0,0.0,40,0
58,4,1,0,0.0,0.0,40,0
38,13,1,1,0.0,0.0,40,0
39,8,0,0,0.0,0.0,40,0
36,13,1,1,14399.0,0.0,50,1
48,13,0,1,99997.0,0.0,40,1
50,13,1,1,0.0,0.0,50,0
34,9,1,1,0.0,0.0,40,0
42,12,1,0,0.0,0.0,18,0
54,9,1,0,0.0,0.0,40,0
55,10,1,0,0.0,0.0,40,0
59,14,1,0,99997.0,0.0,40,1
55,11,1,0,0.0,0.0,40,0
32,13,1,1,0.0,0.0,40,1
45,2,1,0,0.0,0.0,36,0
44,9,1,0,0.0,0.0,20,0
52,13,1,1,0.0,0.0,40,0
35,10,0,1,0.0,0.0,40,0
31,10,0,0,0.0,0.0,40,0
25,9,1,0,1377.0,0.0,31,0
40,2,1,0,0.0,0.0,40,0
26,10,1,0,0.0,0.0,24,0
39,10,1,1,7205.0,0.0,52,0
42,10,1,1,0.0,0.0,40,0
37,10,0,1,0.0,0.0,40,0
54,13,1,1,14399.0,0.0,40,1
37,10,1,1,0.0,1945.0,48,0
36,9,1,0,0.0,0.0,40,0
36,9,1,1,0.0,0.0,45,0
51,6,1,1,0.0,0.0,40,0
22,10,1,0,0.0,0.0,25,0
38,11,0,0,0.0,0.0,40,0
40,9,1,0,0.0,0.0,40,0
19,9,1,1,0.0,0.0,10,0
36,15,1,1,0.0,0.0,50,1
36,7,0,1,0.0,0.0,40,0
43,13,1,1,0.0,0.0,45,0
37,10,1,1,3993.0,0.0,40,0
30,7,1,0,0.0,0.0,25,0
36,9,1,0,0.0,0.0,40,0
66,14,1,1,0.0,0.0,40,1
29,11,0,1,0.0,0.0,40,0
24,13,1,1,0.0,0.0,40,1
38,13,0,1,0.0,0.0,40,0
28,9,1,0,0.0,0.0,20,0
43,10,1,1,0.0,0.0,48,0
28,9,1,0,0.0,0.0,40,0
29,10,1,0,0.0,0.0,60,0
20,10,1,0,0.0,0.0,40,0
30,13,1,0,2604.0,0.0,40,0
18,7,1,0,0.0,0.0,16,0
55,10,1,1,0.0,0.0,55,0
29,9,1,1,0.0,0.0,40,0
55,9,1,0,0.0,0.0,40,0
63,9,1,0,0.0,0.0,25,0
42,13,0,0,0.0,0.0,40,0
26,11,1,0,0.0,0.0,40,0
18,7,1,0,0.0,0.0,40,0
41,9,0,0,0.0,0.0,40,0
23,9,1,1,0.0,0.0,40,0
59,9,1,0,0.0,0.0,40,0
41,10,1,0,0.0,0.0,60,1
75,16,1,1,0.0,0.0,40,1
37,10,1,0,0.0,0.0,40,0
37,13,1,0,0.0,0.0,40,0
59,9,1,1,0.0,0.0,40,0
33,13,1,1,0.0,0.0,40,0
32,10,1,1,0.0,0.0,45,0
26,9,0,0,0.0,0.0,30,0
31,10,1,0,0.0,0.0,40,0
34,9,1,1,0.0,0.0,40,0
45,13,1,0,0.0,0.0,60,0
42,13,1,0,6656.0,0.0,35,1
40,9,1,1,0.0,0.0,60,0
41,13,1,0,0.0,0.0,15,0
40,9,0,1,0.0,0.0,35,0
44,9,0,1,7205.0,0.0,40,1
27,13,1,1,0.0,0.0,35,0
58,12,1,1,0.0,0.0,45,1
48,11,0,0,0.0,0.0,40,0
36,13,1,1,0.0,0.0,50,0
17,7,1,0,0.0,0.0,8,0
57,9,1,0,0.0,0.0,35,0
22,10,1,1,0.0,0.0,43,0
41,13,1,0,14399.0,0.0,8,0
28,12,1,1,0.0,0.0,40,0
42,10,1,0,3069.0,0.0,30,0
18,10,1,0,0.0,1481.0,30,0
35,10,1,0,0.0,0.0,40,0
24,10,1,1,0.0,0.0,36,0
18,7,1,1,0.0,0.0,15,0
27,10,1,1,0.0,0.0,40,0
38,9,1,1,6656.0,0.0,45,1
32,15,0,1,0.0,0.0,98,0
21,9,1,1,0.0,0.0,40,0
34,11,1,0,0.0,0.0,20,0
36,9,1,0,0.0,0.0,99,1
21,9,1,1,0.0,0.0,40,0
65,9,1,0,0.0,0.0,35,0
43,10,1,0,0.0,0.0,43,0
47,12,1,1,9424.0,0.0,40,0
48,9,1,0,0.0,0.0,40,0
22,9,1,0,0.0,0.0,42,0
26,9,1,1,0.0,0.0,40,1
42,12,0,0,0.0,0.0,40,0
65,9,1,0,0.0,0.0,15,1
23,9,0,0,0.0,0.0,40,0
36,9,1,0,0.0,0.0,39,0
49,13,1,1,0.0,0.0,80,0
37,11,1,1,0.0,0.0,40,0
41,9,1,1,0.0,0.0,99,0
44,10,1,0,0.0,0.0,40,0
29,9,1,0,0.0,0.0,40,0
45,16,1,0,0.0,0.0,40,1
53,9,1,0,0.0,0.0,40,0
33,13,1,1,0.0,0.0,40,0
63,10,1,0,0.0,0.0,20,0
48,10,1,0,0.0,0.0,40,0
56,14,1,1,0.0,0.0,45,0
22,10,1,0,0.0,0.0,40,0
36,13,0,0,0.0,0.0,40,0
41,9,1,0,0.0,0.0,40,0
43,13,1,0,0.0,0.0,40,0
61,16,1,1,0.0,0.0,50,1
52,10,1,0,14399.0,0.0,37,0
30,14,1,0,0.0,0.0,10,0
20,7,0,0,0.0,0.0,40,0
20,9,0,0,0.0,0.0,40,0
29,9,1,0,0.0,0.0,40,0
45,14,1,1,6538.0,0.0,40,0
58,12,1,1,0.0,1945.0,44,1
29,13,1,0,0.0,0.0,40,0
42,12,1,0,0.0,0.0,24,0
40,12,0,1,0.0,0.0,40,0
37,10,1,0,0.0,0.0,30,0
52,9,1,0,0.0,0.0,40,0
35,9,1,0,0.0,0.0,25,0
48,5,1,1,0.0,0.0,50,0
46,9,1,1,0.0,0.0,45,0
35,6,1,1,0.0,0.0,50,0
36,9,1,0,0.0,0.0,20,0
27,10,1,1,0.0,0.0,40,0
32,10,0,0,0.0,0.0,30,0
69,9,1,1,0.0,0.0,20,0
53,9,1,1,0.0,0.0,50,0
52,9,1,1,0.0,0.0,50,1
27,13,1,1,0.0,0.0,50,0
53,14,1,1,0.0,0.0,45,0
41,9,1,0,0.0,0.0,40,0
20,9,1,1,0.0,1630.0,66,0
40,10,1,0,0.0,0.0,40,0
43,3,0,1,0.0,0.0,40,0
21,10,1,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,40,0
46,10,1,1,0.0,0.0,40,0
56,13,1,0,0.0,0.0,52,1
53,9,1,0,0.0,0.0,40,0
32,13,1,0,0.0,0.0,40,0
44,13,0,1,0.0,0.0,40,1
38,12,0,0,0.0,0.0,40,1
42,9,1,0,0.0,0.0,40,0
53,14,1,1,0.0,0.0,50,1
39,10,1,1,14076.0,0.0,40,1
20,9,1,1,0.0,0.0,40,0
17,7,1,0,0.0,0.0,8,0
41,9,1,1,0.0,0.0,50,1
57,10,1,1,0.0,0.0,20,0
51,9,1,0,0.0,0.0,40,1
31,10,1,1,0.0,0.0,40,0
22,5,1,1,0.0,0.0,40,0
49,13,1,0,0.0,0.0,40,0
23,10,1,0,0.0,0.0,40,0
17,4,1,1,0.0,0.0,24,0
69,9,1,1,7366.0,0.0,40,0
40,9,1,0,0.0,0.0,40,0
31,10,1,1,0.0,0.0,40,0
47,13,1,0,0.0,1347.0,30,1
37,9,1,1,0.0,0.0,40,0
50,13,1,0,0.0,0.0,24,0
43,10,0,0,0.0,0.0,40,0
54,10,1,0,0.0,0.0,40,1
49,7,0,0,0.0,0.0,40,0
44,9,1,0,0.0,0.0,48,0
18,8,0,1,314.0,0.0,11,0
74,10,1,1,0.0,792.0,40,0
23,10,1,0,1377.0,0.0,15,0
45,12,1,0,0.0,0.0,50,1
47,11,1,1,0.0,0.0,40,0
25,10,1,0,0.0,0.0,16,0
34,10,1,0,0.0,0.0,40,0
34,9,0,0,0.0,0.0,40,0
49,16,1,1,14399.0,0.0,45,1
66,11,0,1,0.0,0.0,40,0
18,10,1,0,0.0,0.0,12,0
33,15,1,1,0.0,0.0,45,0
29,9,1,0,0.0,0.0,40,0
47,13,1,0,0.0,0.0,32,0
24,9,1,1,0.0,0.0,40,0
25,10,1,0,0.0,0.0,40,0
25,13,0,1,0.0,0.0,40,0
53,3,1,1,0.0,0.0,67,0
23,10,1,1,0.0,0.0,20,0
36,9,1,0,0.0,0.0,40,0
36,13,0,0,0.0,0.0,40,0
74,10,1,1,0.0,0.0,40,1
26,13,0,0,0.0,0.0,40,1
62,9,1,0,0.0,0.0,40,0
47,16,1,1,0.0,0.0,60,1
27,9,1,0,0.0,0.0,45,0
28,9,1,1,0.0,0.0,40,0
55,10,1,1,0.0,0.0,50,0
55,9,1,1,9424.0,0.0,84,1
50,10,1,0,0.0,0.0,40,0
21,10,0,0,0.0,0.0,40,0
22,9,1,1,0.0,1537.0,36,0
38,9,1,0,0.0,0.0,40,0
66,13,1,1,19217.0,0.0,20,1
40,9,1,0,0.0,0.0,28,0
45,14,1,1,0.0,0.0,50,0
36,9,1,0,0.0,0.0,40,0
67,3,0,0,0.0,0.0,40,0
35,10,0,0,0.0,0.0,40,0
50,15,1,1,99997.0,0.0,60,1
33,13,1,1,2896.0,0.0,14,0
49,9,1,1,0.0,0.0,40,0
36,5,1,0,0.0,0.0,40,0
46,13,1,0,0.0,0.0,24,0
29,13,1,1,0.0,0.0,60,0
39,9,1,0,0.0,0.0,40,0
18,7,1,0,0.0,1481.0,14,0
32,9,0,0,0.0,0.0,40,0
23,9,1,1,0.0,0.0,46,0
44,7,1,1,1479.0,0.0,40,0
38,10,1,1,0.0,0.0,40,1
27,13,1,1,0.0,0.0,40,1
48,10,0,1,9424.0,0.0,40,1
17,7,1,0,0.0,0.0,18,0
46,10,1,0,0.0,0.0,39,0
19,7,1,0,0.0,0.0,30,0
48,2,1,1,0.0,0.0,40,0
26,10,1,1,0.0,0.0,40,0
43,9,1,1,14399.0,0.0,50,1
33,10,1,1,0.0,0.0,35,0
36,10,1,1,0.0,0.0,40,1
58,9,1,1,0.0,0.0,40,0
29,9,1,1,0.0,0.0,5,0
43,8,1,0,0.0,0.0,20,0
57,9,1,1,0.0,0.0,60,0
40,9,1,0,0.0,0.0,40,0
61,11,1,0,0.0,0.0,43,0
25,4,0,0,0.0,0.0,40,0
36,13,0,0,0.0,0.0,40,0
71,10,1,0,0.0,0.0,20,0
29,9,1,0,0.0,0.0,30,0
50,13,1,1,0.0,0.0,40,0
53,7,1,1,0.0,0.0,40,1
49,13,1,1,6323.0,0.0,40,0
52,13,0,1,0.0,0.0,40,0
26,13,1,0,0.0,0.0,40,0
36,9,1,0,0.0,0.0,40,0
28,10,1,0,0.0,0.0,30,0
27,10,1,0,0.0,0.0,40,0
58,14,1,1,0.0,0.0,35,1
22,10,1,1,0.0,0.0,3,0
40,10,1,1,0.0,0.0,44,0
17,7,1,0,0.0,0.0,15,0
26,10,1,1,2186.0,0.0,41,0
18,8,1,1,0.0,0.0,20,0
22,10,1,0,0.0,2267.0,40,0
43,9,1,0,0.0,0.0,32,0
29,9,1,0,0.0,0.0,30,0
49,9,1,0,0.0,0.0,40,0
47,13,0,1,0.0,0.0,40,0
59,9,0,0,0.0,0.0,40,0
56,10,1,0,0.0,0.0,38,0
49,13,1,1,0.0,0.0,40,0
22,10,1,0,0.0,0.0,40,0
30,10,1,1,7205.0,0.0,43,0
46,14,1,0,0.0,0.0,40,1
50,13,1,1,7205.0,0.0,40,0
49,12,0,1,0.0,3168.0,70,0
17,7,1,1,0.0,0.0,25,0
38,9,1,1,0.0,0.0,40,0
72,10,0,0,1306.0,0.0,20,0
52,14,0,1,0.0,0.0,60,0
35,6,1,1,0.0,0.0,40,0
39,9,1,0,0.0,0.0,38,0
48,14,1,0,0.0,0.0,35,0
44,13,1,0,0.0,0.0,40,0
54,9,1,1,0.0,0.0,40,0
27,11,1,1,0.0,0.0,40,0
24,10,1,0,0.0,0.0,38,0
32,4,1,1,0.0,0.0,40,0
50,10,1,0,7205.0,0.0,40,0
29,10,1,1,0.0,0.0,38,0
48,10,1,1,6538.0,0.0,50,1
47,10,0,1,0.0,1566.0,40,0
31,14,1,0,0.0,0.0,40,0
48,13,1,1,0.0,0.0,40,0
46,9,1,0,0.0,0.0,40,0
41,14,1,0,0.0,0.0,45,0
24,9,1,0,0.0,0.0,40,0
56,10,1,0,0.0,0.0,27,0
49,13,1,0,99997.0,0.0,40,1
20,7,1,1,0.0,0.0,40,0
35,11,0,0,0.0,0.0,40,0
40,9,1,1,1293.0,0.0,56,0
63,3,1,1,2893.0,0.0,60,0
59,4,1,0,0.0,0.0,40,0
80,15,1,1,0.0,2339.0,40,1
39,13,1,0,0.0,0.0,40,0
58,9,1,0,0.0,0.0,36,0
34,10,1,0,4639.0,0.0,40,0
37,13,1,1,0.0,0.0,40,0
23,4,1,1,0.0,0.0,40,0
37,13,1,1,0.0,0.0,40,0
52,13,1,0,0.0,0.0,55,0
50,5,1,1,0.0,0.0,40,0
23,10,1,0,0.0,0.0,20,0
34,13,1,0,0.0,0.0,31,0
33,13,1,0,0.0,0.0,39,0
54,9,1,1,0.0,0.0,40,0
20,10,1,0,0.0,0.0,15,0
51,14,1,1,0.0,0.0,55,1
40,10,1,0,0.0,0.0,45,0
39,1,0,1,2153.0,0.0,40,0
52,10,1,1,0.0,0.0,60,0
34,12,1,1,0.0,0.0,60,0
50,10,1,0,0.0,0.0,40,0
50,14,1,0,0.0,0.0,40,0
46,9,1,1,0.0,0.0,51,0
23,9,1,0,0.0,0.0,40,0
35,9,1,1,1062.0,0.0,40,0
41,12,1,0,0.0,0.0,20,0
28,10,1,0,0.0,0.0,36,0
30,9,1,1,0.0,0.0,40,0
33,10,1,0,0.0,0.0,40,0
53,10,1,0,0.0,0.0,40,0
26,10,1,1,0.0,0.0,21,0
19,10,1,1,0.0,0.0,26,0
23,10,1,0,0.0,0.0,45,0
61,13,1,0,0.0,0.0,36,0
19,7,1,0,0.0,0.0,32,0
36,13,1,1,0.0,0.0,50,0
30,10,1,1,0.0,0.0,40,0
17,7,1,0,0.0,0.0,15,0
21,9,1,1,0.0,0.0,30,0
44,9,1,0,0.0,0.0,38,0
44,9,1,1,0.0,0.0,40,0
45,10,1,1,0.0,0.0,55,0
18,6,1,0,0.0,0.0,20,0
20,9,1,0,0.0,0.0,40,0
78,9,1,1,6247.0,0.0,6,0
65,13,1,1,5836.0,0.0,20,0
46,11,1,1,0.0,0.0,40,0
31,9,1,0,0.0,0.0,40,0
53,14,0,0,0.0,0.0,40,1
52,13,1,0,0.0,0.0,30,0
49,14,1,0,0.0,0.0,40,1
36,10,0,0,0.0,0.0,40,0
40,11,1,0,5036.0,0.0,40,0
23,13,1,0,0.0,0.0,40,0
45,11,1,0,0.0,0.0,40,0
34,13,1,1,0.0,0.0,40,0
31,9,1,0,0.0,0.0,40,0
32,10,1,0,0.0,0.0,38,0
30,10,1,0,0.0,0.0,32,0
30,13,1,0,0.0,0.0,16,0
33,9,1,1,0.0,0.0,40,0
31,9,0,1,0.0,0.0,45,0
36,10,1,0,0.0,0.0,40,0
54,11,1,0,2186.0,0.0,40,0
35,13,1,1,0.0,0.0,40,0
37,9,1,1,0.0,0.0,40,0
27,13,0,1,0.0,2032.0,40,0
60,9,1,1,0.0,0.0,40,0
29,13,1,0,0.0,0.0,40,0
37,11,1,0,0.0,0.0,45,0
56,9,1,1,0.0,0.0,40,0
34,9,1,1,0.0,0.0,45,0
25,12,1,1,0.0,0.0,40,0
22,9,1,0,0.0,1326.0,20,0
29,9,1,1,0.0,0.0,45,0
20,10,1,0,0.0,0.0,32,0
56,9,0,1,0.0,0.0,48,0
51,9,1,1,0.0,0.0,40,0
45,14,1,0,0.0,0.0,40,1
60,13,0,0,0.0,0.0,40,0
39,9,1,1,0.0,0.0,50,0
40,13,1,0,0.0,0.0,45,0
65,9,1,1,99997.0,0.0,40,1
28,12,1,1,0.0,0.0,43,0
48,13,1,0,0.0,0.0,35,0
42,10,0,0,0.0,0.0,40,0
41,13,1,0,0.0,0.0,20,0
53,14,1,0,4600.0,0.0,35,0
40,9,1,0,0.0,641.0,40,0
41,13,1,1,0.0,0.0,40,1
53,12,1,0,0.0,0.0,45,1
31,9,1,1,3608.0,0.0,42,0
29,10,1,0,0.0,0.0,20,0
32,10,1,1,0.0,0.0,60,0
50,9,1,0,0.0,0.0,20,0
84,4,1,1,2952.0,0.0,50,0
32,13,1,1,0.0,1945.0,50,1
46,13,1,0,0.0,0.0,40,0
38,12,1,1,0.0,0.0,40,0
31,10,1,1,4639.0,0.0,40,0
28,1,1,1,0.0,0.0,60,0
42,9,0,0,0.0,0.0,40,0
56,10,1,1,0.0,0.0,40,0
37,13,0,0,0.0,0.0,40,0
24,4,1,1,0.0,0.0,40,0
32,9,1,0,0.0,0.0,40,0
17,7,1,0,0.0,0.0,25,0
24,9,0,1,0.0,0.0,40,0
30,9,1,0,0.0,0.0,48,0
53,9,1,0,0.0,0.0,40,0
46,2,1,0,0.0,0.0,40,0
37,13,1,0,0.0,0.0,40,0
22,9,1,1,0.0,0.0,40,0
22,9,1,1,0.0,0.0,40,0
18,7,1,0,0.0,0.0,12,0
44,14,1,0,0.0,0.0,40,0
38,10,1,0,0.0,0.0,40,0
49,9,1,1,0.0,0.0,45,0
45,10,1,0,0.0,0.0,40,0
58,9,1,1,0.0,0.0,20,0
26,10,1,0,0.0,1826.0,30,0
24,11,1,0,0.0,0.0,45,0
48,14,1,0,13242.0,0.0,38,0
44,9,1,0,0.0,0.0,13,0
20,10,1,0,0.0,0.0,20,0
38,12,1,1,0.0,1650.0,46,1
46,9,1,0,0.0,0.0,24,0
31,14,1,0,0.0,0.0,18,0
42,9,1,1,0.0,1990.0,65,1
36,13,1,0,0.0,0.0,12,0
64,12,1,0,0.0,2362.0,35,1
25,6,0,0,0.0,0.0,40,0
61,16,1,0,0.0,0.0,40,1
30,9,1,0,0.0,0.0,40,0
41,9,1,1,0.0,0.0,40,0
45,13,0,0,0.0,0.0,40,0
51,14,0,0,0.0,0.0,40,0
52,12,1,1,0.0,0.0,40,0
43,10,1,0,14399.0,0.0,40,0
21,9,1,0,0.0,0.0,35,0
48,9,1,0,0.0,0.0,40,0
43,9,1,1,0.0,0.0,40,0
44,10,1,1,0.0,0.0,40,1
57,13,1,1,0.0,0.0,50,1
54,10,1,1,0.0,0.0,40,0
42,10,1,1,0.0,0.0,50,0
34,10,0,1,0.0,0.0,40,0
45,8,1,1,3608.0,0.0,50,0
50,13,1,1,0.0,2519.0,30,1
42,9,1,0,0.0,0.0,40,0
47,13,1,1,0.0,0.0,50,1
20,10,1,0,0.0,0.0,20,0
34,10,0,0,0.0,0.0,40,1
28,16,1,1,0.0,0.0,40,0
36,12,1,1,0.0,0.0,40,0
34,10,1,0,0.0,0.0,40,0
44,13,1,1,0.0,0.0,45,0
50,15,1,1,0.0,0.0,50,1
56,16,0,0,0.0,0.0,40,1
44,13,1,0,0.0,0.0,40,1
66,10,0,0,0.0,0.0,40,0
80,4,1,0,0.0,0.0,50,0
54,14,1,0,0.0,0.0,40,0
45,13,1,0,0.0,0.0,45,0
44,9,1,0,0.0,0.0,32,0
52,11,0,0,0.0,0.0,15,1
18,9,0,0,0.0,0.0,40,0
29,13,1,1,0.0,0.0,54,0
49,7,1,0,0.0,0.0,25,0
27,9,1,0,0.0,0.0,36,0
50,15,1,1,0.0,0.0,45,1
34,9,1,1,0.0,0.0,40,0
33,13,1,0,12633.0,0.0,39,0
31,13,1,1,0.0,0.0,38,0
48,9,1,0,0.0,0.0,40,0
73,13,1,0,24080.0,0.0,12,1
20,10,1,1,0.0,0.0,40,0
50,2,1,0,0.0,0.0,40,0
36,9,1,1,0.0,0.0,40,0
48,11,1,0,0.0,0.0,50,0
49,14,0,1,0.0,0.0,40,1
41,14,1,1,0.0,0.0,40,1
35,10,1,0,0.0,0.0,40,0
42,10,1,0,0.0,1098.0,40,0
33,13,1,0,0.0,0.0,40,0
43,9,1,1,0.0,0.0,40,0
57,13,0,0,0.0,0.0,40,0
50,9,1,0,0.0,0.0,8,0
33,13,1,1,0.0,0.0,50,0
40,11,1,1,0.0,0.0,50,0
55,14,1,0,0.0,2382.0,40,0
60,9,0,1,0.0,0.0,40,0
25,13,1,0,0.0,0.0,40,0
44,4,1,1,0.0,0.0,40,0
58,9,1,0,0.0,0.0,40,0
61,14,1,1,0.0,0.0,40,1
29,2,1,0,0.0,0.0,40,0
20,7,1,1,0.0,0.0,40,0
26,5,1,1,0.0,0.0,40,0
53,14,1,1,0.0,2385.0,50,1
46,9,1,1,0.0,0.0,45,0
31,10,1,0,0.0,0.0,40,0
39,15,1,0,0.0,0.0,40,0
18,9,1,1,0.0,0.0,40,0
36,11,1,0,0.0,0.0,40,0
50,13,1,1,0.0,0.0,50,0
25,9,1,1,0.0,0.0,60,0
50,14,0,1,0.0,0.0,60,0
54,9,1,0,0.0,0.0,40,0
56,15,0,0,0.0,0.0,40,1
20,10,1,1,0.0,0.0,45,0
28,9,1,1,0.0,0.0,40,0
70,10,1,1,0.0,0.0,40,0
24,9,1,1,0.0,0.0,40,0
38,10,1,1,0.0,0.0,32,0
47,9,1,0,0.0,0.0,60,0
19,9,1,1,0.0,0.0,42,0
54,13,1,0,0.0,0.0,30,0
26,3,1,1,0.0,0.0,40,0
29,12,1,1,0.0,0.0,40,1
33,14,1,0,0.0,0.0,40,0
36,6,0,1,0.0,0.0,40,0
