age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
47,9,1,1,0.0,0.0,55,0
29,7,0,0,0.0,0.0,35,0
45,16,1,1,0.0,0.0,8,1
35,12,1,1,0.0,0.0,40,1
46,10,1,1,0.0,0.0,50,0
52,9,1,1,0.0,0.0,40,0
54,13,0,1,0.0,0.0,40,0
30,14,1,1,0.0,0.0,40,1
18,10,1,0,0.0,0.0,20,0
35,13,1,1,0.0,0.0,45,0
32,9,1,1,0.0,0.0,40,0
45,14,1,1,0.0,0.0,50,1
18,8,1,1,0.0,0.0,40,0
46,10,0,0,0.0,0.0,55,0
52,13,0,1,0.0,0.0,60,0
62,9,1,1,0.0,0.0,20,0
18,9,1,0,0.0,0.0,30,0
45,14,1,0,0.0,0.0,36,1
33,10,0,1,0.0,0.0,40,0
35,5,1,1,0.0,0.0,36,0
27,13,1,1,0.0,0.0,40,0
34,5,1,0,0.0,0.0,8,0
31,13,0,0,0.0,0.0,40,0
48,12,1,0,0.0,0.0,20,0
53,14,1,1,0.0,0.0,40,0
28,14,0,0,0.0,0.0,40,1
47,10,0,1,0.0,0.0,35,0
50,10,1,0,0.0,0.0,40,0
60,13,1,1,0.0,0.0,40,0
40,12,1,0,0.0,0.0,15,0
56,9,1,1,0.0,0.0,42,0
39,13,1,0,0.0,0.0,44,0
29,10,1,0,0.0,0.0,40,0
47,10,1,1,0.0,0.0,60,0
24,12,1,0,0.0,0.0,40,0
21,11,1,0,0.0,0.0,20,0
45,10,1,1,0.0,0.0,40,0
22,11,1,1,0.0,0.0,40,0
46,13,1,1,0.0,0.0,40,0
38,15,1,0,0.0,0.0,40,0
39,12,1,1,0.0,0.0,40,0
27,11,1,0,0.0,0.0,40,0
57,9,1,1,0.0,0.0,20,0
60,13,1,1,0.0,0.0,40,1
55,13,1,1,0.0,0.0,40,1
40,13,0,0,0.0,0.0,40,0
32,16,0,1,0.0,0.0,20,0
47,12,1,0,0.0,0.0,40,0
54,10,1,1,0.0,0.0,40,0
35,3,1,1,0.0,0.0,40,0
28,13,1,1,0.0,0.0,40,0
63,9,1,0,0.0,0.0,40,0
59,4,1,1,0.0,0.0,50,0
49,9,1,1,0.0,0.0,40,0
29,9,1,0,0.0,0.0,40,0
23,9,0,0,0.0,0.0,20,0
34,14,1,0,0.0,0.0,20,0
54,13,1,1,0.0,0.0,40,0
19,9,1,0,0.0,0.0,40,0
53,13,1,1,0.0,0.0,40,0
63,13,1,1,0.0,0.0,40,0
32,9,1,1,0.0,0.0,40,0
40,13,1,1,0.0,0.0,40,1
18,9,1,1,0.0,0.0,30,0
44,13,1,1,0.0,0.0,40,1
29,13,1,1,0.0,0.0,60,0
30,12,1,0,0.0,0.0,40,0
51,13,1,0,0.0,0.0,40,1
43,9,1,0,0.0,0.0,35,0
44,13,1,0,0.0,0.0,20,0
30,13,0,0,0.0,0.0,40,1
47,13,0,0,0.0,0.0,40,0
43,10,1,1,0.0,0.0,40,1
34,11,0,1,0.0,0.0,20,0
58,11,1,1,0.0,0.0,40,1
68,9,1,0,0.0,0.0,25,0
49,6,1,1,0.0,0.0,30,0
39,9,1,0,0.0,0.0,40,0
47,8,1,1,0.0,0.0,40,0
31,10,1,1,0.0,0.0,60,0
55,8,0,1,0.0,0.0,60,0
52,12,1,0,0.0,0.0,24,0
58,7,1,1,0.0,0.0,40,0
39,9,1,1,0.0,0.0,40,0
41,11,1,0,0.0,0.0,24,0
27,14,0,0,0.0,0.0,40,0
37,11,0,0,0.0,0.0,40,0
69,5,1,0,0.0,0.0,9,0
75,6,0,0,0.0,0.0,16,0
30,9,1,1,0.0,0.0,40,0
35,13,0,0,0.0,0.0,40,0
20,8,1,0,0.0,0.0,15,0
37,9,1,0,0.0,0.0,40,0
39,12,0,1,0.0,0.0,40,1
43,9,1,1,0.0,0.0,25,0
37,11,1,1,0.0,0.0,40,0
23,11,1,0,0.0,0.0,40,0
47,10,1,0,0.0,0.0,10,0
44,13,1,0,0.0,0.0,60,0
50,2,1,1,0.0,0.0,40,0
56,13,1,0,0.0,0.0,18,0
62,9,1,0,0.0,0.0,40,0
65,9,1,0,0.0,0.0,40,0
54,9,1,1,0.0,0.0,40,1
23,10,1,0,0.0,0.0,20,0
40,9,1,0,0.0,0.0,28,0
48,9,1,1,0.0,0.0,40,0
45,9,1,1,0.0,0.0,48,0
48,9,1,0,0.0,0.0,32,0
41,9,1,0,0.0,0.0,40,0
47,13,1,0,0.0,0.0,40,0
35,13,0,0,0.0,0.0,40,0
22,13,1,0,0.0,0.0,30,0
38,9,1,1,0.0,0.0,45,0
28,9,1,1,0.0,0.0,40,0
61,14,1,0,0.0,0.0,12,0
28,16,1,0,0.0,0.0,40,0
29,9,0,1,0.0,0.0,40,0
43,12,1,1,0.0,0.0,35,0
30,11,1,1,0.0,0.0,40,0
34,10,1,0,0.0,0.0,45,0
37,16,0,1,0.0,0.0,50,1
23,3,1,0,0.0,0.0,40,0
38,9,1,1,0.0,0.0,40,0
49,9,1,0,0.0,0.0,99,0
30,14,1,0,0.0,0.0,40,0
50,9,0,1,0.0,0.0,60,0
27,14,1,1,0.0,0.0,50,0
29,10,1,0,0.0,0.0,40,0
56,8,1,0,0.0,0.0,40,0
59,14,1,1,0.0,0.0,40,1
50,9,1,1,0.0,0.0,50,1
43,13,1,1,0.0,0.0,70,1
38,14,1,1,0.0,0.0,55,1
40,12,1,1,0.0,0.0,72,0
32,14,0,0,0.0,0.0,40,0
40,11,1,0,0.0,0.0,35,0
34,13,1,0,0.0,0.0,40,1
54,13,1,1,0.0,0.0,40,1
28,6,1,1,0.0,0.0,32,0
31,10,1,1,0.0,0.0,40,0
55,14,1,1,0.0,0.0,45,0
50,9,1,1,0.0,0.0,40,0
30,10,1,0,0.0,0.0,40,0
60,10,1,1,0.0,0.0,40,1
38,9,0,1,0.0,0.0,48,0
33,4,1,0,0.0,0.0,35,0
29,12,0,0,0.0,0.0,35,0
41,16,1,1,0.0,0.0,40,0
52,9,1,1,0.0,0.0,55,1
48,9,1,1,0.0,0.0,40,0
17,6,1,0,0.0,0.0,20,0
23,10,0,1,0.0,0.0,10,0
35,11,1,0,0.0,0.0,40,0
41,12,1,0,0.0,0.0,24,0
58,16,1,1,0.0,0.0,45,1
41,14,0,0,0.0,0.0,40,1
39,9,1,1,0.0,0.0,40,0
43,7,1,0,0.0,0.0,20,0
47,11,0,0,0.0,0.0,35,0
53,12,1,0,0.0,0.0,15,0
27,13,1,1,0.0,0.0,20,0
30,12,1,1,0.0,0.0,60,1
24,9,1,0,0.0,0.0,38,0
40,9,1,1,0.0,0.0,60,0
67,14,1,1,0.0,0.0,40,0
30,1,1,0,0.0,0.0,40,0
43,9,1,1,0.0,0.0,40,0
55,15,1,1,0.0,0.0,60,1
48,9,1,1,0.0,0.0,35,1
58,12,1,0,0.0,0.0,16,0
22,9,1,1,0.0,0.0,40,0
24,13,1,1,0.0,0.0,35,0
65,10,1,0,0.0,0.0,38,1
46,13,1,0,0.0,0.0,20,0
34,10,1,0,0.0,0.0,35,0
33,13,1,0,0.0,0.0,30,0
36,9,1,1,0.0,0.0,60,0
37,10,1,1,0.0,0.0,40,0
56,13,1,0,0.0,0.0,32,0
52,15,1,1,0.0,0.0,40,0
45,13,1,1,0.0,0.0,60,1
50,10,0,1,0.0,0.0,40,0
50,9,1,0,0.0,0.0,40,0
20,9,1,1,0.0,0.0,5,0
33,13,1,1,0.0,0.0,40,0
46,3,1,1,0.0,0.0,40,0
68,9,1,0,0.0,0.0,10,0
32,10,0,0,0.0,0.0,60,0
61,14,1,1,0.0,0.0,50,1
67,11,1,0,0.0,0.0,30,0
38,13,1,1,0.0,0.0,55,1
32,11,0,0,0.0,0.0,42,0
36,13,0,1,0.0,0.0,32,0
40,11,0,1,0.0,0.0,40,0
27,9,1,0,0.0,0.0,40,0
26,3,1,1,0.0,0.0,20,0
25,10,0,0,0.0,0.0,40,0
44,9,1,1,0.0,0.0,30,0
25,13,0,0,0.0,0.0,40,0
47,10,0,0,0.0,0.0,40,0
50,11,1,0,0.0,0.0,40,0
36,9,1,1,0.0,0.0,40,0
51,9,1,1,0.0,0.0,40,0
50,13,1,1,0.0,0.0,40,0
35,4,1,0,0.0,0.0,42,0
35,10,1,0,0.0,0.0,40,0
59,13,1,1,0.0,0.0,45,0
63,9,1,0,0.0,0.0,40,0
40,6,1,0,0.0,0.0,38,0
49,9,1,0,0.0,0.0,40,0
21,7,1,1,0.0,0.0,45,0
43,13,1,1,0.0,0.0,60,0
41,9,1,1,0.0,0.0,45,0
22,7,1,0,0.0,0.0,15,0
29,9,1,1,0.0,0.0,60,1
27,10,1,0,0.0,0.0,40,0
52,13,1,0,0.0,0.0,40,1
51,13,1,1,0.0,0.0,40,1
34,10,1,0,0.0,0.0,40,0
36,9,1,0,0.0,0.0,38,0
39,11,1,0,0.0,0.0,40,0
44,9,1,0,0.0,0.0,40,0
28,9,1,1,0.0,0.0,40,0
45,3,1,0,0.0,0.0,28,0
40,10,0,1,0.0,0.0,40,0
52,10,1,1,0.0,0.0,40,0
68,13,1,1,0.0,0.0,40,1
54,11,1,0,0.0,0.0,40,0
47,9,0,0,0.0,0.0,40,0
66,15,1,0,0.0,0.0,35,1
56,13,1,1,0.0,0.0,40,0
36,11,0,1,0.0,0.0,40,1
43,7,1,1,0.0,0.0,50,0
29,13,1,0,0.0,0.0,60,0
47,11,1,0,0.0,0.0,40,0
40,13,1,0,0.0,0.0,35,0
51,14,1,0,0.0,0.0,40,0
57,14,1,1,0.0,0.0,40,0
20,9,0,1,0.0,0.0,30,0
40,13,0,1,0.0,0.0,40,0
55,11,0,1,0.0,0.0,40,1
28,8,1,0,0.0,0.0,40,0
27,13,1,0,0.0,0.0,40,0
44,16,1,1,0.0,0.0,55,1
21,9,0,0,0.0,0.0,35,0
69,13,1,1,0.0,0.0,20,1
37,11,1,1,0.0,0.0,40,0
48,13,1,1,0.0,0.0,65,0
29,12,1,1,0.0,0.0,50,0
37,9,1,1,0.0,0.0,50,1
52,14,1,1,0.0,0.0,50,1
46,13,0,0,0.0,0.0,40,0
33,9,1,1,0.0,0.0,40,0
43,14,1,1,0.0,0.0,40,1
45,13,1,1,0.0,0.0,60,1
50,13,1,0,0.0,0.0,40,0
65,4,1,0,0.0,0.0,25,0
46,8,0,0,0.0,0.0,23,0
44,9,0,0,0.0,0.0,40,0
18,7,1,0,0.0,0.0,4,0
39,13,1,0,0.0,0.0,40,0
27,12,1,0,0.0,0.0,24,0
32,13,0,0,0.0,0.0,12,0
29,10,1,0,0.0,0.0,40,0
62,9,1,1,0.0,0.0,40,0
49,9,1,0,0.0,0.0,35,0
48,3,1,1,0.0,0.0,40,0
32,14,1,0,0.0,0.0,45,0
57,14,1,0,0.0,0.0,40,0
32,9,1,1,0.0,0.0,52,0
19,9,0,1,0.0,0.0,30,0
41,9,1,0,0.0,0.0,40,0
29,13,0,1,0.0,0.0,40,0
58,14,1,0,0.0,0.0,36,0
42,9,1,1,0.0,0.0,60,0
56,9,1,1,0.0,0.0,60,1
50,7,0,0,0.0,0.0,40,0
48,13,1,1,0.0,0.0,50,1
30,13,1,0,0.0,0.0,70,0
57,9,0,0,0.0,0.0,20,0
54,10,1,0,0.0,0.0,40,1
39,13,1,0,0.0,0.0,40,0
30,13,0,0,0.0,0.0,40,0
64,9,1,0,0.0,0.0,12,0
37,13,1,0,0.0,0.0,40,0
21,10,1,0,0.0,0.0,22,0
45,13,1,0,0.0,0.0,40,1
47,9,0,0,0.0,0.0,40,0
69,10,1,1,0.0,0.0,35,0
31,13,1,1,0.0,0.0,40,0
46,10,1,1,0.0,0.0,50,0
46,9,1,0,0.0,0.0,40,0
44,13,1,1,0.0,0.0,40,1
48,12,1,0,0.0,0.0,40,0
33,9,1,1,0.0,0.0,40,0
18,6,1,0,0.0,0.0,40,0
41,10,0,0,0.0,0.0,40,0
37,12,1,0,0.0,0.0,50,0
28,9,1,0,0.0,0.0,40,0
61,15,1,1,0.0,0.0,45,1
54,14,0,0,0.0,0.0,32,0
42,13,1,0,0.0,0.0,40,0
34,13,1,0,0.0,0.0,40,0
65,7,0,1,0.0,0.0,40,0
29,2,1,1,0.0,0.0,40,0
42,12,1,0,0.0,0.0,40,0
32,12,0,1,0.0,0.0,40,0
21,9,1,0,0.0,0.0,36,0
29,14,1,0,0.0,0.0,40,0
26,11,0,0,0.0,0.0,36,0
39,13,1,0,0.0,0.0,40,0
31,9,0,0,0.0,0.0,40,0
24,9,0,0,0.0,0.0,35,0
24,10,1,0,0.0,0.0,40,0
45,14,1,1,0.0,0.0,35,1
25,9,1,1,0.0,0.0,20,0
44,14,0,1,0.0,0.0,40,0
18,10,1,1,0.0,0.0,10,0
34,14,0,0,0.0,0.0,65,1
51,9,0,1,0.0,0.0,40,0
62,1,1,1,0.0,0.0,35,0
24,10,0,0,0.0,0.0,40,0
53,12,1,0,0.0,0.0,40,1
55,10,1,0,0.0,0.0,38,0
47,10,1,0,0.0,0.0,14,0
53,14,0,0,0.0,0.0,37,0
38,9,1,0,0.0,0.0,36,0
47,7,0,0,0.0,0.0,40,0
52,11,1,0,0.0,0.0,40,0
62,4,0,0,0.0,0.0,40,0
37,11,0,0,0.0,0.0,40,0
54,9,1,0,0.0,0.0,35,0
60,9,1,1,0.0,0.0,70,1
35,14,1,0,0.0,0.0,38,0
43,12,1,0,0.0,0.0,40,0
36,13,1,1,0.0,0.0,40,0
33,10,1,0,0.0,0.0,12,0
37,13,1,1,0.0,0.0,45,0
36,13,1,0,0.0,0.0,30,0
47,9,1,1,0.0,0.0,40,0
55,16,1,0,0.0,0.0,35,0
33,14,0,0,0.0,0.0,60,1
40,10,1,1,0.0,0.0,40,0
59,9,1,1,0.0,0.0,40,0
33,14,0,0,0.0,0.0,40,0
22,9,1,0,0.0,0.0,35,0
58,3,1,1,0.0,0.0,20,0
39,13,1,0,0.0,0.0,40,0
37,13,1,1,0.0,0.0,30,1
24,9,1,0,0.0,0.0,40,0
19,10,1,0,0.0,0.0,8,0
23,10,1,0,0.0,0.0,35,0
18,9,0,0,0.0,0.0,35,0
53,10,1,0,0.0,0.0,7,0
54,9,1,1,0.0,0.0,40,0
63,10,1,1,0.0,0.0,50,1
46,14,1,1,0.0,0.0,40,1
39,9,1,1,0.0,0.0,70,0
58,10,1,0,0.0,0.0,40,0
57,13,0,0,0.0,0.0,40,0
32,13,1,0,0.0,0.0,30,0
47,5,1,0,0.0,0.0,40,0
39,4,1,1,0.0,0.0,40,0
52,13,0,0,0.0,0.0,40,0
23,10,1,0,0.0,0.0,12,0
49,9,1,1,0.0,0.0,43,0
27,9,1,0,0.0,0.0,27,0
56,11,1,1,0.0,0.0,40,0
41,11,0,0,0.0,0.0,40,0
25,13,1,0,0.0,0.0,15,0
32,11,1,0,0.0,0.0,24,0
32,13,0,0,0.0,0.0,40,0
28,13,0,1,0.0,0.0,30,0
51,9,1,0,0.0,0.0,38,0
22,11,1,0,0.0,0.0,17,0
26,13,1,1,0.0,0.0,40,0
49,12,1,0,0.0,0.0,24,0
52,10,1,0,0.0,0.0,25,0
39,9,1,1,0.0,0.0,40,0
46,9,1,1,0.0,0.0,40,0
41,12,0,1,0.0,0.0,40,0
31,13,1,0,0.0,0.0,36,0
24,6,1,1,0.0,0.0,40,0
43,6,1,0,0.0,0.0,54,0
53,12,1,1,0.0,0.0,36,0
24,10,1,0,0.0,0.0,40,0
41,10,0,0,0.0,0.0,40,0
45,16,1,1,0.0,0.0,60,1
28,13,1,1,0.0,0.0,50,1
48,6,1,1,0.0,0.0,50,0
49,10,1,1,0.0,0.0,40,0
33,14,1,0,0.0,0.0,10,0
52,13,0,0,0.0,0.0,40,0
77,10,1,1,0.0,0.0,20,0
51,13,1,1,0.0,0.0,40,1
67,14,1,1,0.0,0.0,4,1
31,10,1,1,0.0,0.0,40,0
27,9,1,0,0.0,0.0,40,1
50,11,1,1,0.0,0.0,40,1
58,9,1,0,0.0,0.0,40,0
39,9,1,0,0.0,0.0,40,0
55,13,1,1,0.0,0.0,50,0
31,13,1,0,0.0,0.0,50,1
34,13,1,0,0.0,0.0,40,0
62,16,1,1,0.0,0.0,24,1
44,9,1,1,0.0,0.0,40,0
48,13,1,0,0.0,0.0,40,1
47,10,1,0,0.0,0.0,40,1
25,13,1,0,0.0,0.0,40,0
35,9,1,1,0.0,0.0,35,1
49,10,1,1,0.0,0.0,50,0
53,9,0,1,0.0,0.0,40,0
34,13,1,0,0.0,0.0,32,0
59,13,1,0,0.0,0.0,40,0
49,13,0,0,0.0,0.0,60,0
30,13,0,1,0.0,0.0,40,0
36,13,1,1,0.0,0.0,70,0
66,14,1,1,0.0,0.0,40,0
32,9,1,1,0.0,0.0,40,0
38,9,0,1,0.0,0.0,40,0
54,9,1,0,0.0,0.0,30,0
30,14,1,1,0.0,0.0,60,0
37,14,1,0,0.0,0.0,40,1
25,9,1,1,0.0,0.0,40,0
55,15,0,1,0.0,0.0,40,0
42,10,1,0,0.0,0.0,40,0
52,10,1,0,0.0,0.0,40,0
18,8,1,0,0.0,0.0,20,0
50,13,1,0,0.0,0.0,48,0
43,13,1,0,0.0,0.0,37,0
50,14,1,0,0.0,0.0,30,0
51,9,1,0,0.0,0.0,38,0
46,3,1,0,0.0,0.0,25,0
30,14,1,0,0.0,0.0,40,0
42,9,1,0,0.0,0.0,38,0
55,13,1,1,0.0,0.0,60,1
46,9,0,1,0.0,0.0,40,0
42,13,1,0,0.0,0.0,20,0
34,13,1,0,0.0,0.0,40,0
58,13,0,1,0.0,0.0,40,0
32,13,1,0,0.0,0.0,50,1
50,5,1,1,0.0,0.0,35,0
53,10,1,1,0.0,0.0,25,0
53,14,1,1,0.0,0.0,60,0
50,8,1,0,0.0,0.0,40,0
49,10,1,0,0.0,0.0,24,0
45,3,1,1,0.0,0.0,60,0
39,9,0,1,0.0,0.0,84,0
61,9,1,1,0.0,0.0,35,0
59,14,1,1,0.0,0.0,40,1
32,3,1,1,0.0,0.0,35,0
26,10,0,0,0.0,0.0,25,0
49,14,1,1,0.0,0.0,40,0
49,9,1,1,0.0,0.0,40,0
41,13,1,1,0.0,0.0,40,0
40,13,1,0,0.0,0.0,30,0
51,10,1,1,0.0,0.0,55,0
28,11,1,0,0.0,0.0,36,0
64,2,1,1,0.0,0.0,40,0
31,10,1,0,0.0,0.0,28,0
47,13,1,0,0.0,0.0,40,0
31,9,1,1,0.0,0.0,48,0
48,9,1,0,0.0,0.0,40,0
25,10,1,0,0.0,0.0,40,0
38,13,1,1,0.0,0.0,45,1
25,11,1,0,0.0,0.0,24,0
40,10,1,0,0.0,0.0,38,0
36,9,1,1,0.0,0.0,40,0
59,9,1,0,0.0,0.0,40,0
55,10,1,1,0.0,0.0,40,0
56,14,1,1,0.0,0.0,40,0
23,10,1,1,0.0,0.0,40,0
49,10,1,0,0.0,0.0,60,0
21,9,1,1,0.0,0.0,20,0
46,13,0,1,0.0,0.0,40,0
50,5,1,1,0.0,0.0,40,0
33,9,0,0,0.0,0.0,21,0
52,10,1,1,0.0,0.0,40,0
39,14,1,0,0.0,0.0,40,0
62,14,1,0,0.0,0.0,50,1
65,9,0,0,0.0,0.0,40,0
53,13,1,1,0.0,0.0,40,0
35,14,1,0,0.0,0.0,40,0
48,13,1,1,0.0,0.0,48,1
58,12,1,0,0.0,0.0,25,0
39,11,1,0,0.0,0.0,40,0
46,9,1,0,0.0,0.0,40,0
46,4,0,0,0.0,0.0,40,0
26,9,0,0,0.0,0.0,40,0
61,9,1,0,0.0,0.0,45,0
54,9,1,0,0.0,0.0,40,0
43,9,1,1,0.0,0.0,40,0
42,14,1,0,0.0,0.0,32,1
30,5,1,1,0.0,0.0,40,0
58,14,1,1,0.0,0.0,40,1
21,9,0,1,0.0,0.0,40,0
24,9,1,0,0.0,0.0,40,0
35,9,1,1,0.0,0.0,40,0
28,13,1,1,0.0,0.0,52,0
22,4,1,1,0.0,0.0,40,0
40,10,1,0,0.0,0.0,17,0
38,13,1,1,0.0,0.0,40,1
21,8,1,0,0.0,0.0,30,0
36,14,1,0,0.0,0.0,40,0
38,9,0,0,0.0,0.0,25,0
27,9,0,0,0.0,0.0,30,0
61,3,1,1,0.0,0.0,40,0
50,9,1,0,0.0,0.0,40,0
44,9,0,1,0.0,0.0,40,0
41,9,1,1,0.0,0.0,40,0
23,13,1,1,0.0,0.0,35,0
39,9,1,1,0.0,0.0,40,1
48,15,1,1,0.0,0.0,60,0
39,13,1,1,0.0,0.0,40,0
29,9,1,1,0.0,0.0,25,0
62,9,1,1,0.0,0.0,40,1
59,9,1,1,0.0,0.0,50,0
28,13,1,1,0.0,0.0,40,0
34,10,1,1,0.0,0.0,35,0
42,13,1,0,0.0,0.0,40,1
38,10,0,0,0.0,0.0,40,0
42,9,0,1,0.0,0.0,40,0
25,9,1,1,0.0,0.0,40,0
49,4,1,1,0.0,0.0,35,0
39,9,0,1,0.0,0.0,40,0
38,13,0,1,0.0,0.0,40,0
21,13,1,0,0.0,0.0,12,0
32,13,0,1,0.0,0.0,40,0
36,13,1,1,0.0,0.0,40,0
40,13,1,1,0.0,0.0,38,0
43,9,1,0,0.0,0.0,40,0
51,10,0,1,0.0,0.0,50,0
58,9,0,0,0.0,0.0,40,0
60,12,1,1,0.0,0.0,48,1
49,13,1,0,0.0,0.0,50,1
50,15,1,0,0.0,0.0,40,1
36,6,1,0,0.0,0.0,35,0
44,13,1,0,0.0,0.0,40,0
30,9,1,0,0.0,0.0,45,1
42,9,0,1,0.0,0.0,40,0
33,11,1,1,0.0,0.0,40,0
31,13,0,0,0.0,0.0,27,0
42,9,0,1,0.0,0.0,50,0
23,9,0,0,0.0,0.0,25,0
25,13,0,1,0.0,0.0,35,1
35,10,0,0,0.0,0.0,99,0
22,12,1,1,0.0,0.0,20,0
30,10,1,1,0.0,0.0,40,1
48,11,0,0,0.0,0.0,36,0
24,7,1,0,0.0,0.0,50,0
45,11,1,1,0.0,0.0,40,0
41,13,1,1,0.0,0.0,45,1
41,10,1,1,0.0,0.0,40,0
41,13,1,0,0.0,0.0,40,1
57,10,1,1,0.0,0.0,40,0
35,9,0,0,0.0,0.0,40,0
51,13,0,0,0.0,0.0,40,0
65,9,1,1,0.0,0.0,40,0
67,2,1,1,0.0,0.0,40,1
34,11,1,0,0.0,0.0,7,0
76,9,1,0,0.0,0.0,60,0
19,9,1,0,0.0,0.0,25,0
34,13,1,0,0.0,0.0,40,0
59,10,1,0,0.0,0.0,50,0
21,10,1,1,0.0,0.0,25,0
33,9,1,1,0.0,0.0,40,0
51,9,1,0,0.0,0.0,15,0
59,9,1,1,0.0,0.0,40,0
64,14,0,1,0.0,0.0,45,1
32,11,0,0,0.0,0.0,40,0
24,13,1,0,0.0,0.0,35,0
43,13,1,1,0.0,0.0,40,1
78,9,1,0,0.0,0.0,20,0
41,9,1,1,0.0,0.0,40,0
40,7,0,0,0.0,0.0,40,0
29,10,1,1,0.0,0.0,40,0
58,15,1,1,0.0,0.0,45,1
50,9,1,1,0.0,0.0,40,0
44,9,1,1,0.0,0.0,35,0
48,13,1,1,0.0,0.0,50,0
30,16,1,1,0.0,0.0,30,0
30,13,1,1,0.0,0.0,40,0
45,14,1,0,0.0,0.0,50,0
30,10,1,1,0.0,0.0,40,0
54,9,1,1,0.0,0.0,40,1
57,12,0,0,0.0,0.0,40,0
30,14,1,0,0.0,0.0,45,0
36,13,1,0,0.0,0.0,12,0
45,12,1,1,0.0,0.0,40,0
62,13,1,1,0.0,0.0,40,0
42,9,0,1,0.0,0.0,40,0
48,9,1,0,0.0,0.0,40,1
42,9,1,0,0.0,0.0,35,0
54,13,1,0,0.0,0.0,40,1
42,13,1,1,0.0,0.0,60,0
65,11,1,0,0.0,0.0,40,1
52,10,0,1,0.0,0.0,30,0
46,13,1,0,0.0,0.0,40,0
52,10,1,0,0.0,0.0,40,0
28,11,1,1,0.0,0.0,45,0
38,13,1,1,0.0,0.0,40,0
52,10,0,0,0.0,0.0,40,0
42,13,1,0,0.0,0.0,34,0
64,10,1,0,0.0,0.0,30,0
35,10,1,0,0.0,0.0,35,0
38,9,1,0,0.0,0.0,40,0
34,9,1,0,0.0,0.0,48,0
33,14,1,0,0.0,0.0,55,1
39,14,0,1,0.0,0.0,40,1
48,13,1,0,0.0,0.0,50,0
47,10,1,1,0.0,0.0,38,0
37,12,1,0,0.0,0.0,45,0
77,10,1,0,0.0,0.0,20,0
41,13,1,0,0.0,0.0,40,0
28,9,1,0,0.0,0.0,40,0
18,9,1,0,0.0,0.0,30,0
46,3,1,0,0.0,0.0,25,0
19,9,1,1,0.0,0.0,20,0
48,10,0,0,0.0,0.0,55,1
31,9,1,1,0.0,0.0,25,0
36,10,1,0,0.0,0.0,40,1
52,5,1,1,0.0,0.0,50,1
39,9,1,1,0.0,0.0,40,0
26,12,1,0,0.0,0.0,21,0
32,13,1,0,0.0,0.0,40,0
50,7,0,1,0.0,0.0,40,0
48,9,1,1,0.0,0.0,40,0
53,12,1,0,0.0,0.0,24,0
28,15,1,0,0.0,0.0,20,0
57,11,1,0,0.0,0.0,68,0
43,13,1,1,0.0,0.0,40,1
43,13,1,0,0.0,0.0,40,0
39,13,1,0,0.0,0.0,40,0
30,12,1,0,0.0,0.0,35,0
34,7,0,1,0.0,0.0,40,0
39,13,1,0,0.0,0.0,40,0
54,14,1,0,0.0,0.0,40,0
54,9,1,1,0.0,0.0,40,0
51,10,1,0,0.0,0.0,40,0
35,9,1,1,0.0,0.0,40,0
28,9,1,0,0.0,0.0,40,0
53,9,1,1,0.0,0.0,50,0
38,12,1,0,0.0,0.0,40,0
25,10,1,0,0.0,0.0,49,0
23,13,1,0,0.0,0.0,35,0
58,9,1,1,0.0,0.0,40,0
47,13,1,1,0.0,0.0,55,1
21,10,0,1,0.0,0.0,20,0
32,10,1,0,0.0,0.0,40,0
48,13,1,0,0.0,0.0,40,1
34,9,1,0,0.0,0.0,40,0
20,10,1,0,0.0,0.0,20,0
38,5,1,1,0.0,0.0,40,0
24,10,1,0,0.0,0.0,40,0
59,5,0,0,0.0,0.0,40,0
36,9,1,0,0.0,0.0,40,0
33,13,1,1,0.0,0.0,40,0
33,9,1,0,0.0,0.0,40,0
35,5,1,0,0.0,0.0,40,0
49,11,1,1,0.0,0.0,40,0
34,3,1,1,0.0,0.0,20,0
66,9,1,1,0.0,0.0,50,1
33,9,0,1,0.0,0.0,40,0
42,11,1,0,0.0,0.0,40,0
26,12,0,1,0.0,0.0,40,0
53,13,1,1,0.0,0.0,40,0
17,9,0,1,0.0,0.0,30,0
46,3,0,0,0.0,0.0,40,0
43,9,0,1,0.0,0.0,30,1
49,9,1,1,0.0,0.0,40,0
54,10,1,0,0.0,0.0,20,0
52,13,1,0,0.0,0.0,40,0
17,7,1,1,0.0,0.0,19,0
46,13,1,0,0.0,0.0,20,0
23,10,0,0,0.0,0.0,20,0
51,10,1,0,0.0,0.0,37,0
42,9,1,0,0.0,0.0,25,0
48,9,1,1,0.0,0.0,60,1
19,5,1,1,0.0,0.0,40,0
39,10,1,1,0.0,0.0,40,1
20,9,0,1,0.0,0.0,25,0
32,13,1,1,0.0,0.0,40,0
55,13,1,1,0.0,0.0,40,0
20,10,1,1,0.0,0.0,36,0
60,14,1,1,0.0,0.0,8,0
42,10,0,0,0.0,0.0,40,0
57,9,1,0,0.0,0.0,40,0
38,10,0,0,0.0,0.0,40,0
54,10,1,1,0.0,0.0,40,1
43,4,1,1,0.0,0.0,45,0
63,10,1,1,0.0,0.0,40,1
52,9,1,0,0.0,0.0,40,0
54,13,1,0,0.0,0.0,40,0
44,9,1,1,0.0,0.0,70,0
26,10,1,0,0.0,0.0,20,0
54,13,1,0,0.0,0.0,40,0
51,13,1,1,0.0,0.0,50,0
